Id,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
657,"FARMINA N&D Ocean Dry Dog Food, Grain-Free, Adult Mini Breed, 2.5-kg, Codfish Pumpkin and Orange",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51-82kzlo2L._AC_UL320_.jpg,https://www.amazon.in/Farmina-Ocean-Pumpkin-Orange-Adult/dp/B07PRJQBMM/ref=sr_1_2962?qid=1679214677&s=pet-supplies&sr=1-2962,4.7,122,"₹2,305","₹2,650"
658,"Goofy Tails Dog Bowl| Melamine Heavy Dish, Food Grade Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Large Dogs (...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31LMAQSr63L._AC_UL320_.jpg,https://www.amazon.in/Goofy-Tails-Melamine-Anti-Skid-Resistant/dp/B085Y5YC39/ref=sr_1_2963?qid=1679214677&s=pet-supplies&sr=1-2963,4.5,53,₹575,₹675
659,Vet Mankind Nurokind Pet Syrup (210ml),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41MOgRps7UL._AC_UL320_.jpg,https://www.amazon.in/Vet-Mankind-Nurokind-Syrup-210ml/dp/B01NGT69VX/ref=sr_1_2964?qid=1679214677&s=pet-supplies&sr=1-2964,4.2,110,₹136,₹180
660,"P's Reseller Mix Big Parrot Dry Food for Macaw, Cockatoo, African Gray, Indian Parrot and Other Big Birds of All Life Stag...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61iA1O17+tL._AC_UL320_.jpg,https://www.amazon.in/Ps-Reseller-Parrot-Cockatoo-African/dp/B08BXYNF6L/ref=sr_1_2965?qid=1679214677&s=pet-supplies&sr=1-2965,3.9,73,₹280,₹499
661,Amijivdaya Medium Bird Water Feeder (1 Liter),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51IPwidRjhL._AC_UL320_.jpg,https://www.amazon.in/Amijivdaya-Feeder-Water-Medium-Transparent/dp/B074W25MY9/ref=sr_1_2966?qid=1679214677&s=pet-supplies&sr=1-2966,3.8,235,₹391,"₹1,178"
662,"Foodie Puppies Heat Relief Pressure Activated Comfort Soft Cooling Mat Bed/Sofa Cooler Pad for Puppy, Dogs, Cats (XL, 93cm...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71JHP+KybEL._AC_UL320_.jpg,https://www.amazon.in/Foodie-Puppies-Pressure-Activated-Comfort/dp/B07T39YJXT/ref=sr_1_2967?qid=1679214677&s=pet-supplies&sr=1-2967,3.3,38,"₹1,499","₹2,899"
663,BLACK DOG Cotton Rope Chew Toy for Dogs Large with 5 Chew Knots - Extra Durable (Color May Vary),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71ox-ImPuIL._AC_UL320_.jpg,https://www.amazon.in/BLACK-DOG-Cotton-Large-Knots/dp/B085S7R6PZ/ref=sr_1_2968?qid=1679214677&s=pet-supplies&sr=1-2968,4.2,102,₹243.10,₹495
664,Ruse Basic Crew Neck Good Boy Jersey No.1 Printed Half Sleeves Dog T-Shirt/Apparel/Clothes/Tees Gift for Dogs.(Red) X-Larg...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61LviqLeuqL._AC_UL320_.jpg,https://www.amazon.in/Ruse-Printed-Sleeves-T-Shirt-Retrievers/dp/B09G3DPMPD/ref=sr_1_2969?qid=1679214677&s=pet-supplies&sr=1-2969,3.9,76,₹699,"₹1,199"
665,Barkhouse Chronicles Classic Cookies Treats for Adult Dogs | High Protein Biscuits | Rich with Fibers & Minerals (Assorte...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/715PALfZvcL._AC_UL320_.jpg,https://www.amazon.in/Classic-Cookies-Biscuits-Minerals-Assorted/dp/B09VP5F7NR/ref=sr_1_2970?qid=1679214677&s=pet-supplies&sr=1-2970,3.9,76,₹329,₹399
666,"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/610J6WVqntL._AC_UL320_.jpg,https://www.amazon.in/Simple-Solution-Prevents-Furniture-Nibbling/dp/B09CL8RLZK/ref=sr_1_2971?qid=1679214677&s=pet-supplies&sr=1-2971,3.0,15,,₹595
667,"Waggy Zone Ice Cream Treat for Dogs, Puppies and Cats Instamix Natural Banana for All Age Vegan 30gm (Pack of 2)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61BCeSl3u0L._AC_UL320_.jpg,https://www.amazon.in/Doggy-Ice-Cream-Insta-Banana/dp/B07Z55PGD4/ref=sr_1_2972?qid=1679214677&s=pet-supplies&sr=1-2972,3.5,128,,
668,"Cage/Playhouse for Dwarf Hamster/Gerbil/Mice with a Food Cup, Water Bottle and Exercise Wheel with Spacious Two ladders ca...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41JvEkmPyoL._AC_UL320_.jpg,https://www.amazon.in/Playhouse-Hamster-Exercise-Spacious-ladders/dp/B09MTKSD52/ref=sr_1_2973?qid=1679214677&s=pet-supplies&sr=1-2973,4.0,46,"₹1,350","₹2,800"
669,"Drools Non-Toxic Rubber Stud Spike Hard Ball Chew Toy, Puppy/Dog Teething Toy - 3 inches",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61diWxgkDuL._AC_UL320_.jpg,https://www.amazon.in/Drools-Non-Toxic-Rubber-Spike-Teething/dp/B09J15ZCXB/ref=sr_1_2974?qid=1679214677&s=pet-supplies&sr=1-2974,4.2,28,,₹175
670,Maissen Bentonite Activated Classic Quick-Clumping Cat Litter (Pack of 1),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81qUXwrqAfL._AC_UL320_.jpg,https://www.amazon.in/Maissen-Bentonite-Activated-Classic-Quick-Clumping/dp/B0BBB9P7RH/ref=sr_1_2975?qid=1679214677&s=pet-supplies&sr=1-2975,4.8,12,₹499,₹999
671,"FYA Tactical Dog Collar Military Dog Collar, Adjustable Training Nylon Dog Collar with Control Handle and Heavy Metal Buck...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81B5Rc8O-OL._AC_UL320_.jpg,https://www.amazon.in/FYA-Tactical-Military-Adjustable-Training/dp/B0BN9Y44N1/ref=sr_1_2976?qid=1679214677&s=pet-supplies&sr=1-2976,4.1,18,₹809,"₹1,399"
672,Fluffy's Luxurious Reversible Pink Soft Red Dog/Cat Bed Polyster Filled(Export Quality)- Small,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41ot1gEg0vL._AC_UL320_.jpg,https://www.amazon.in/Fluffys-Luxurious-Reversible-Polyester-Filled/dp/B07DRHKCJ6/ref=sr_1_3217?qid=1679214681&s=pet-supplies&sr=1-3217,3.8,"1,289",₹629,"₹1,449"
673,Goofy Tails Reusable Pee Pads for Dogs | Washable Dog Pee Pads for Dogs | Non Slip Pee Pads for Puppies | Reusable Pads| R...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61x+GcsnDLL._AC_UL320_.jpg,https://www.amazon.in/Goofy-Tails-Reusable-Grey-Black/dp/B0B7RZ5BTB/ref=sr_1_3218?qid=1679214681&s=pet-supplies&sr=1-3218,4.6,9,"₹1,049","₹1,600"
674,"Smart Heart Puppy Dog Food Dry Chicken Egg and Milk, 8 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41q5aXVYkvL._AC_UL320_.jpg,https://www.amazon.in/Smart-Heart-Puppy-Food-Chicken/dp/B01KTCOCKC/ref=sr_1_3219?qid=1679214681&s=pet-supplies&sr=1-3219,4.0,146,,
675,Jainsons Pet Products Dooda Flea and Tick Collar Protection for Dogs (60 cm),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Nlg7wHjWL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Products-Dooda-Collar-Protection/dp/B07N56Q4SQ/ref=sr_1_3220?qid=1679214681&s=pet-supplies&sr=1-3220,3.3,27,₹484,₹599
676,First Bark DogsNCats Fruity Blast Dog Treat Mix Fruit (2 x 225g) with Free Jerhigh Milky Stick 20g (Newly Launched) Sold b...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81+V-D2GFQL._AC_UL320_.jpg,https://www.amazon.in/First-Bark-Fruity-Jerhigh-Launched/dp/B09FK4T6MP/ref=sr_1_3221?qid=1679214681&s=pet-supplies&sr=1-3221,4.3,30,₹525,₹590
677,SHOPO (LABEL) Comfort Pet Shower Sprayer Dog Pet Bathing Shower | Pet Shower Sprayer for Bathtub | Cleaning Washing Brush ...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vA+7XKKsL._AC_UL320_.jpg,https://www.amazon.in/Comfortable-Bathing-Massager-Cleaning-Sprayers/dp/B0795HFVBK/ref=sr_1_3222?qid=1679214681&s=pet-supplies&sr=1-3222,3.5,70,₹399,₹799
678,"PET360 Calcium+ TABS with BCAAs | Bone Growth, Muscle Strength & Nerve Support | Chewable Tablets with Chicken Flavor for ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/712HkZUhV5L._AC_UL320_.jpg,https://www.amazon.in/PET360-Calcium-Strength-Support-Chewable/dp/B0B1GMH2G4/ref=sr_1_3223?qid=1679214681&s=pet-supplies&sr=1-3223,3.8,26,₹299,₹450
679,ALP Combo of SkyCal Pet Liquid & Petup Pro Syrup| Multi-Vitamin Multi-Oxidant Multi-Minerals Amino Acids Supplement| Stron...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81y7T9f4i2L._AC_UL320_.jpg,https://www.amazon.in/ALP-SkyCal-Petup-Multi-Vitamin-Multi-Minerals/dp/B0BM5ZNHNG/ref=sr_1_3224?qid=1679214681&s=pet-supplies&sr=1-3224,,,₹444,₹460
680,"PREMIER PLANTS Aquarium Bio-Sponge Filter, Sponge Filter Aquarium (XY-2830), Biological Sponge Filter for Aquarium, Bioche...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51gJMwO7N4L._AC_UL320_.jpg,https://www.amazon.in/PREMIER-PLANTS-Bio-Sponge-Biological-Biochemical/dp/B09B9DRSV5/ref=sr_1_3225?qid=1679214681&s=pet-supplies&sr=1-3225,3.9,101,₹264,₹600
681,"RioAndMe Cat Activity Tree, Cat Scratching Post with Toy (Rope and Scratching Post1)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61hdXulokVS._AC_UL320_.jpg,https://www.amazon.in/Callas-RioAndMe-Activity-Scratching-Cream/dp/B07SCSZWBK/ref=sr_1_3226?qid=1679214681&s=pet-supplies&sr=1-3226,4.0,715,"₹1,049","₹1,599"
682,"Royal Canin Kitten Persian Pellet Cat Food, Meat Flavor, 4kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51ENYJrVJkL._AC_UL320_.jpg,https://www.amazon.in/Kg-Royal-Canin-Kitten-Persian/dp/B003NCI3EW/ref=sr_1_3227?qid=1679214681&s=pet-supplies&sr=1-3227,4.3,106,"₹3,930","₹4,800"
683,kathson Parrot Bath Box Bird Cage Accessory Supplies Bathing Tub Bath for Pet Brids Canary Budgies Parrot (Random Color),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F5FzkIlhL._AC_UL320_.jpg,https://www.amazon.in/kathson-Accessory-Supplies-Bathing-Budgies/dp/B07SHDDZX7/ref=sr_1_3228?qid=1679214681&s=pet-supplies&sr=1-3228,4.1,"1,081",₹418,"₹1,999"
684,BURAQ Aquarium Mini Fish Tank Curve Moulded Equipped with Back Filter | USB Connector | Multicolor Led Light | Ultra Quiet...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Wn6ZoRqXL._AC_UL320_.jpg,https://www.amazon.in/BURAQ-Aquarium-Equipped-Connector-Multicolor/dp/B0BLZTGSML/ref=sr_1_3229?qid=1679214681&s=pet-supplies&sr=1-3229,4.6,13,"₹2,999","₹3,999"
685,"DS1 Round Golden Glass Pebbles Gravels Stone for Aquarium, Table, Vase, Fountain, 400 gm",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71i3xo8ZsoL._AC_UL320_.jpg,https://www.amazon.in/DS1-Pebbles-Gravels-Aquarium-Fountain/dp/B08THZF689/ref=sr_1_3230?qid=1679214681&s=pet-supplies&sr=1-3230,3.8,38,₹199,₹499
686,"Simple Solution Fast Acting Chew Stopper Spray for Dogs, Bitter Taste Spray Prevents Damages to Furniture by Chewing and N...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/610J6WVqntL._AC_UL320_.jpg,https://www.amazon.in/Simple-Solution-Prevents-Furniture-Nibbling/dp/B09CL8RLZK/ref=sr_1_3231?qid=1679214681&s=pet-supplies&sr=1-3231,3.0,15,,₹595
687,"KIBBO Premium Reflective Nylon Lightweight and Flexible Dog Everyday Collar, Sea Green, Large - Pack of 3",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71kHA-oBo+L._AC_UL320_.jpg,https://www.amazon.in/KIBBO-Reflective-Lightweight-Flexible-Everyday/dp/B0BMQJ1FFG/ref=sr_1_3232?qid=1679214681&s=pet-supplies&sr=1-3232,3.8,9,₹284,₹369
688,Amijivdaya Small Bird Feeder with Holding Handle Pack of 1,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51-8P378cyL._AC_UL320_.jpg,https://www.amazon.in/Amijivdaya-Feeder-Holding-Handle-Transparent/dp/B07MM1DTST/ref=sr_1_3233?qid=1679214681&s=pet-supplies&sr=1-3233,3.9,"1,766",₹377,"₹1,136"
689,Buraq 2 In 1 Aquarium Essentials Kit 15W Aquarium Filters + Light For Making Your Fish Tank Superior | Features With Low P...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gSXzQtLKL._AC_UL320_.jpg,https://www.amazon.in/BURAQ-Aquarium-Essentials-Internal-Filter/dp/B08RP52QJW/ref=sr_1_3234?qid=1679214681&s=pet-supplies&sr=1-3234,3.9,427,₹699,"₹1,200"
690,"Petvit Pet Sanitizer with Citronella Oil, Neem Oil, Eucalyptus Oil, Vitamin E Oil Kills 99.9% Germs, Anti-Microbial, No Al...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/513be8VzqSL._AC_UL320_.jpg,https://www.amazon.in/Petvit-Citronella-Eucalyptus-Anti-Microbial-Hypoallergenic/dp/B09H378XZK/ref=sr_1_3235?qid=1679214681&s=pet-supplies&sr=1-3235,4.6,21,₹198,₹250
691,Pets Wizard Natural Soft Wood Shaving Nesting Material for Birds (150 Grams),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61aHCJVJPqL._AC_UL320_.jpg,https://www.amazon.in/Pets-Wizard-Natural-Shaving-Material/dp/B08SK1TQKM/ref=sr_1_3236?qid=1679214681&s=pet-supplies&sr=1-3236,4.3,62,₹149,₹299
692,"Pawsitively Pet Care Skycal Pet Liquid for Stronger Bones, Teeth, Growth In Pets (200 ml)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41cA9QPJjTL._AC_UL320_.jpg,https://www.amazon.in/Pawsitively-Pet-Care-Skycal-Stronger/dp/B0787BHMPW/ref=sr_1_3237?qid=1679214681&s=pet-supplies&sr=1-3237,4.2,128,₹139,₹160
693,"WOOFLIX Squeaky Durable Interactive Dog Toys, Cat Toys for Puppies Soft Plush Chew Toys for Puppy Dogs Teething for Large ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/813X0yJa-FL._AC_UL320_.jpg,https://www.amazon.in/WOOFLIX-Squeaky-Interactive-Teething-Elephant/dp/B08ZLYSL37/ref=sr_1_3238?qid=1679214681&s=pet-supplies&sr=1-3238,3.6,147,₹699,"₹1,499"
694,Maharaj Mall Pet Screen Door Inside Door 9.4x11.4x0.4 inch Lockable Magnetic Flap Screen Automatic Lockable Black Door for...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pxxXIHMvL._AC_UL320_.jpg,https://www.amazon.in/Maharaj-Mall-9-4x11-4x0-4-Lockable-Automatic/dp/B09Z2NKM69/ref=sr_1_3239?qid=1679214681&s=pet-supplies&sr=1-3239,4.1,13,₹899,"₹1,299"
695,Hikari First Bites Powderm Baby Fish Food 10g (Pack of 1),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81WqP-YKfaL._AC_UL320_.jpg,https://www.amazon.in/Hikari-42055200950-First-Bites/dp/B001D6Y3K8/ref=sr_1_3240?qid=1679214681&s=pet-supplies&sr=1-3240,4.3,"2,323",₹350,₹750
696,"NPET Dog Poop Scooper, Portable Pooper Scooper for Walking Large, Medium and Small Dogs, Sanitary Pet Waste Pick Up, Heavy...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61WX4NSWntL._AC_UL320_.jpg,https://www.amazon.in/NPET-Scooper-Portable-Sanitary-Attachment/dp/B09QFQCRY1/ref=sr_1_3289?qid=1679214683&s=pet-supplies&sr=1-3289,3.1,31,₹499,"₹1,499"
697,"XForce Plaza Pet Carrier Backpack, Legs Out Adjustable Pet Front Cat Dog Carrier Backpack, Easy-Fit Dog Travel Backpack Ca...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61n6RzG3c7L._AC_UL320_.jpg,https://www.amazon.in/XForce-Plaza-Backpack-Adjustable-Easy-Fit/dp/B0BLK9SPX8/ref=sr_1_3290?qid=1679214683&s=pet-supplies&sr=1-3290,2.5,2,₹799,"₹1,999"
698,"Himalaya Erina-EP Shampoo, 200ml and Powder 150g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41XJbKvatIL._AC_UL320_.jpg,https://www.amazon.in/Himalaya-Erina-EP-Shampoo-200ml-Powder/dp/B07GP72FJJ/ref=sr_1_3291?qid=1679214683&s=pet-supplies&sr=1-3291,4.3,297,₹470,₹475
699,Bubble Up Long Coat - Pomegranate & Aloe Vera Dogs Shampoo - 200 ml,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51xxacQ75WL._AC_UL320_.jpg,https://www.amazon.in/Bubble-Up-Long-Coat-Pomegranate/dp/B0BNVCZGVW/ref=sr_1_3292?qid=1679214683&s=pet-supplies&sr=1-3292,4.0,2,,₹379
700,Elysian Bird House Wild Bird House for Garden Outside Decorative Outdoor Nesting Box Wooden Bird's Nest Box for Sparrow an...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81d8OdcXfgL._AC_UL320_.jpg,https://www.amazon.in/Elysian-Outside-Decorative-Outdoor-25X9-5X8/dp/B09RZSQ5F1/ref=sr_1_3293?qid=1679214683&s=pet-supplies&sr=1-3293,5.0,2,₹539,"₹1,569"
701,Sava SAFEHEART 5 MG Tablets Pack of 30 TABS,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51YIb3tt6ZL._AC_UL320_.jpg,https://www.amazon.in/Sava-SAFEHEART-Tablets-Pack-TABS/dp/B083546DHW/ref=sr_1_3294?qid=1679214683&s=pet-supplies&sr=1-3294,,,"₹1,999","₹2,585"
702,Buraq 2 Ft Birds Cage With 3 Swing Bird Toys - Best for Love bird cages | Parrot | Parakeet | Budgies | Cockatiel Cage | H...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/8101UgP9M8L._AC_UL320_.jpg,https://www.amazon.in/BURAQ-Parakeet-Budgies-Cockatiel-Hammock/dp/B09W9Q77F6/ref=sr_1_3295?qid=1679214683&s=pet-supplies&sr=1-3295,4.3,83,"₹1,999","₹3,000"
703,"The Pets Company Plastic Dog Bone Chew Toy, Puppy Teething Toy, 9 inches",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51tdYwzr-7L._AC_UL320_.jpg,https://www.amazon.in/Dogs-Company-Plastic-Bone-inches/dp/B07CNY35P6/ref=sr_1_3296?qid=1679214683&s=pet-supplies&sr=1-3296,3.5,160,,₹155
704,"PAWPOURRI Premium Panda Design Natural Suede Leather Chew Toy for Adult Dogs, Puppies, Cats | Tough, Durable and Fun | Che...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71rnIAKsBAL._AC_UL320_.jpg,https://www.amazon.in/PAWPOURRI-Premium-Natural-Leather-Interactive/dp/B0BGP8LD7W/ref=sr_1_3297?qid=1679214683&s=pet-supplies&sr=1-3297,3.3,5,₹228,₹285
705,Cuttlefish Bones for Birds Calcium Supplement for Laying Eggs (100g),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31pmPlcp7aL._AC_UL320_.jpg,https://www.amazon.in/Cuttlefish-Bones-Calcium-Supplement-Laying/dp/B0BQGFM82V/ref=sr_1_3298?qid=1679214683&s=pet-supplies&sr=1-3298,5.0,2,₹109,₹600
706,Pets Empire Stainless Steel Double Diner Food Bowl Stand for Dog 2 X 900 ML,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61erSQ+uEML._AC_UL320_.jpg,https://www.amazon.in/Empire-Stainless-Steel-Double-Diner/dp/B08F9RCJ6N/ref=sr_1_3299?qid=1679214683&s=pet-supplies&sr=1-3299,4.1,"1,816",₹695,₹999
707,"Jainsons Pet Products Floating Rock Turtle Island Reptile Turtle Tank Topper Basking Hanging Platform (Small), 1 Piece",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71tb-alJacL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Products-Floating-Reptile-Platform/dp/B081CKCTR8/ref=sr_1_3300?qid=1679214683&s=pet-supplies&sr=1-3300,3.9,377,₹399,₹699
708,Kapoor pets Aquarium Artificial/Plastic Plant 6 in 1 for Decoration - 9 cm Height ( 4 INCH Plant SMAL) L,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51DIwvDk8sS._AC_UL320_.jpg,https://www.amazon.in/Kapoor-pets-Aquarium-Artificial-Decoration/dp/B096MKRLC1/ref=sr_1_3301?qid=1679214683&s=pet-supplies&sr=1-3301,4.1,12,₹99,₹299
709,"Trixie: - Nylon Muzzle for Dogs | Made with Durable Nylon, Lightweight and Fully Adjustable | Helps Protect Your Dog and T...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51TFcC92v+L._AC_UL320_.jpg,https://www.amazon.in/Trixie-Lightweight-Adjustable-Surroundings-Exercise/dp/B09N3NFX1K/ref=sr_1_3302?qid=1679214683&s=pet-supplies&sr=1-3302,4.2,8,,₹300
710,"Royal Canin Maxi Puppy Wet Gravy Pouch Dog Food, Chicken Flavor, 14 (Pack of 10)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61kb84H+qbL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-RoyalCaninMaxiPuppyWetGravyPouch-Packof10-with/dp/B07KXSZ4KP/ref=sr_1_3303?qid=1679214683&s=pet-supplies&sr=1-3303,4.4,109,"₹1,293","₹1,600"
711,Pedigree Puppy Chicken Chunks Gravy Pouches - Pack of 15,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/816dn1oymaL._AC_UL320_.jpg,https://www.amazon.in/Pedigree-Chicken-Chunks-Pouches-PUPPOU80/dp/B01CZQQRC6/ref=sr_1_3304?qid=1679214683&s=pet-supplies&sr=1-3304,4.5,97,₹714,₹999
712,Fish Attractant Hing Flavor for Fishing Bait,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71VFkj0cLFL._AC_UL320_.jpg,https://www.amazon.in/Fish-Attractant-Hing-Flavor-Fishing/dp/B09PD6SFSR/ref=sr_1_3305?qid=1679214683&s=pet-supplies&sr=1-3305,2.7,12,₹199.99,₹498
713,"Drools Absolute Skin + Coat Syrup- Dog Supplement, 300ml",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61ccOqda78L._AC_UL320_.jpg,https://www.amazon.in/Drools-Absolute-Syrup-Supplement-300ml/dp/B01IEXX5J2/ref=sr_1_3306?qid=1679214683&s=pet-supplies&sr=1-3306,3.9,267,₹269,₹299
714,"PAGONA - Bird Cage Food Plastic Feeder Bowl for Love Birds, Finches, Cockatiel, Pigeon & Ext. (Feeding Cup, 250ML, Pack of...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Lt2PFUV+L._AC_UL320_.jpg,https://www.amazon.in/PAGONA%C2%AE-Feeder-Finches-Cockatiel-Feeding/dp/B09SGM6GYM/ref=sr_1_3307?qid=1679214683&s=pet-supplies&sr=1-3307,3.9,22,₹259,₹550
715,Foodie Puppies Aquarium/Fish Tank Cleaning (Aquarium Wiper) Tool Algae Scraper Double Sponge Long Steel Handle Wiper (51cm...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/514yofmk86L._AC_UL320_.jpg,https://www.amazon.in/Foodie-Puppies-Aquarium-Wiper-High-Absorbent/dp/B0BRWFMP8K/ref=sr_1_3308_mod_primary_new?qid=1679214683&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3308,1.0,1,₹177,₹499
716,Vetoquinol Fixotic Advance Spot On 0.67ml for Dogs Upto 10kg by Jolly and Cutie Pets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41Vi4sxdAZL._AC_UL320_.jpg,https://www.amazon.in/Vetoquinol-Fixotic-Advance-0-67ml-Jolly/dp/B084HGZXQT/ref=sr_1_3309?qid=1679214683&s=pet-supplies&sr=1-3309,3.8,19,₹99,₹176
